fromTaz,toTaz,flow
taz_39,taz_94,1298
taz_39,taz_95,1547
taz_39,taz_96,1841
taz_39,taz_97,1483
taz_39,taz_98,1498
taz_39,taz_99,886
taz_4,taz_0,1495
taz_4,taz_1,1511
taz_4,taz_10,711
taz_4,taz_100,640
taz_4,taz_101,463
taz_4,taz_11,386
taz_4,taz_12,1262
taz_4,taz_13,1043
taz_4,taz_14,1133
taz_4,taz_15,1936
taz_4,taz_16,299
taz_4,taz_17,1888
taz_4,taz_18,425
taz_4,taz_19,1957
taz_4,taz_2,317
taz_4,taz_20,1182
taz_4,taz_21,1233
taz_4,taz_22,984
taz_4,taz_23,1775
taz_4,taz_24,571
taz_4,taz_25,1467
taz_4,taz_26,1358
taz_4,taz_27,518
taz_4,taz_28,937
taz_4,taz_29,509
taz_4,taz_3,1317
taz_4,taz_30,1182
taz_4,taz_31,720
taz_4,taz_32,889
taz_4,taz_33,90
taz_4,taz_34,905
taz_4,taz_35,1638
taz_4,taz_36,968
taz_4,taz_37,1271
taz_4,taz_38,101
taz_4,taz_39,1900
taz_4,taz_40,318
taz_4,taz_41,1432
taz_4,taz_42,1613
taz_4,taz_43,500
taz_4,taz_44,1982
taz_4,taz_45,324
taz_4,taz_46,1958
taz_4,taz_47,1758
taz_4,taz_48,935
taz_4,taz_49,803
taz_4,taz_5,724
taz_4,taz_50,1228
taz_4,taz_51,500
taz_4,taz_52,715
taz_4,taz_53,1245
taz_4,taz_54,1687
taz_4,taz_55,419
taz_4,taz_56,699
taz_4,taz_57,83
taz_4,taz_58,1098
taz_4,taz_59,1715
taz_4,taz_6,172
taz_4,taz_60,1774
taz_4,taz_61,1414
taz_4,taz_62,1496
taz_4,taz_63,1715
taz_4,taz_64,1540
taz_4,taz_65,295
taz_4,taz_66,963
taz_4,taz_67,1033
taz_4,taz_68,1678
taz_4,taz_69,60
taz_4,taz_7,777
taz_4,taz_70,380
taz_4,taz_71,855
taz_4,taz_72,1224
taz_4,taz_73,1479
taz_4,taz_74,909
taz_4,taz_75,73
taz_4,taz_76,769
taz_4,taz_77,1204
taz_4,taz_78,109
taz_4,taz_79,269
taz_4,taz_8,609
taz_4,taz_80,13
taz_4,taz_81,1400
taz_4,taz_82,1376
taz_4,taz_83,768
taz_4,taz_84,25
taz_4,taz_85,787
taz_4,taz_86,1488
taz_4,taz_87,856
taz_4,taz_88,489
taz_4,taz_89,1912
taz_4,taz_9,780
taz_4,taz_91,1937
taz_4,taz_92,697
taz_4,taz_93,1363
taz_4,taz_94,1638
taz_4,taz_95,1647
taz_4,taz_96,477
taz_4,taz_97,284
taz_4,taz_98,1022
taz_4,taz_99,1739
taz_40,taz_0,1815
taz_40,taz_1,657
taz_40,taz_10,1102
taz_40,taz_100,1828
taz_40,taz_101,1238
taz_40,taz_11,182
taz_40,taz_12,931
taz_40,taz_13,242
taz_40,taz_14,924
taz_40,taz_15,1614
taz_40,taz_16,1571
taz_40,taz_17,1483
taz_40,taz_18,1493
taz_40,taz_19,1629
taz_40,taz_2,1605
taz_40,taz_20,1666
taz_40,taz_21,218
taz_40,taz_22,871
taz_40,taz_23,1870
taz_40,taz_24,33
taz_40,taz_25,687
taz_40,taz_26,263
taz_40,taz_27,1088
taz_40,taz_28,260
taz_40,taz_29,425
taz_40,taz_3,135
taz_40,taz_30,1954
taz_40,taz_31,1918
taz_40,taz_32,1489
taz_40,taz_33,6
taz_40,taz_34,1258
taz_40,taz_35,1645
taz_40,taz_36,1025
taz_40,taz_37,1929
taz_40,taz_38,69
taz_40,taz_39,1541
taz_40,taz_4,959
taz_40,taz_41,1250
taz_40,taz_42,1507
taz_40,taz_43,1660
taz_40,taz_44,974
taz_40,taz_45,510
taz_40,taz_46,1470
taz_40,taz_47,973
taz_40,taz_48,1524
taz_40,taz_49,791
taz_40,taz_5,1210
taz_40,taz_50,300
taz_40,taz_51,1737
taz_40,taz_52,267
taz_40,taz_53,1133
taz_40,taz_54,1901
taz_40,taz_55,400
taz_40,taz_56,1677
taz_40,taz_57,1142
taz_40,taz_58,1872
taz_40,taz_59,1947
taz_40,taz_6,1790
taz_40,taz_60,374
taz_40,taz_61,222
taz_40,taz_62,704
taz_40,taz_63,1538
taz_40,taz_64,1157
taz_40,taz_65,748
taz_40,taz_66,1757
taz_40,taz_67,245
taz_40,taz_68,1915
taz_40,taz_69,1603
taz_40,taz_7,1645
taz_40,taz_70,1661
taz_40,taz_71,407
taz_40,taz_72,292
taz_40,taz_73,1908
taz_40,taz_74,677
taz_40,taz_75,1651
taz_40,taz_76,1306
taz_40,taz_77,581
taz_40,taz_78,1893
taz_40,taz_79,1775
taz_40,taz_8,1575
taz_40,taz_80,1207
taz_40,taz_81,1993
taz_40,taz_82,9
taz_40,taz_83,1246
taz_40,taz_84,884
taz_40,taz_85,1579
taz_40,taz_86,306
taz_40,taz_87,1305
taz_40,taz_88,1917
taz_40,taz_89,1691
taz_40,taz_9,760
taz_40,taz_91,1837
taz_40,taz_92,937
taz_40,taz_93,779
taz_40,taz_94,1548
taz_40,taz_95,1044
taz_40,taz_96,182
taz_40,taz_97,1133
taz_40,taz_98,1082
taz_40,taz_99,1612
taz_41,taz_0,1933
taz_41,taz_1,920
taz_41,taz_10,681
taz_41,taz_100,1040
taz_41,taz_101,1497
taz_41,taz_11,140
taz_41,taz_12,835
taz_41,taz_13,553
taz_41,taz_14,1802
taz_41,taz_15,1774
taz_41,taz_16,541
taz_41,taz_17,502
taz_41,taz_18,259
taz_41,taz_19,437
taz_41,taz_2,806
taz_41,taz_20,97
taz_41,taz_21,393
taz_41,taz_22,1049
taz_41,taz_23,1110
taz_41,taz_24,630
taz_41,taz_25,1129
taz_41,taz_26,341
taz_41,taz_27,412
taz_41,taz_28,787
taz_41,taz_29,849
taz_41,taz_3,1343
taz_41,taz_30,310
taz_41,taz_31,401
taz_41,taz_32,1133
taz_41,taz_33,1400
taz_41,taz_34,1090
taz_41,taz_35,1273
taz_41,taz_36,1993
taz_41,taz_37,150
taz_41,taz_38,526
taz_41,taz_39,536
taz_41,taz_4,316
taz_41,taz_40,1576
taz_41,taz_42,970
taz_41,taz_43,740
taz_41,taz_44,436
taz_41,taz_45,69
taz_41,taz_46,712
taz_41,taz_47,739
taz_41,taz_48,506
taz_41,taz_49,1355
taz_41,taz_5,1318
taz_41,taz_50,773
taz_41,taz_51,624
taz_41,taz_52,372
taz_41,taz_53,1377
taz_41,taz_54,701
taz_41,taz_55,307
taz_41,taz_56,1010
taz_41,taz_57,1036
taz_41,taz_58,1614
taz_41,taz_59,93
taz_41,taz_6,1558
taz_41,taz_60,487
taz_41,taz_61,1154
taz_41,taz_62,948
taz_41,taz_63,1920
taz_41,taz_64,732
taz_41,taz_65,1352
taz_41,taz_66,1433
taz_41,taz_67,88
taz_41,taz_68,1890
taz_41,taz_69,89
taz_41,taz_7,1
taz_41,taz_70,1533
taz_41,taz_71,272
taz_41,taz_72,1799
taz_41,taz_73,492
taz_41,taz_74,1974
taz_41,taz_75,1177
taz_41,taz_76,1600
taz_41,taz_77,1711
taz_41,taz_78,1849
taz_41,taz_79,628
taz_41,taz_8,117
taz_41,taz_80,1848
taz_41,taz_81,1762
taz_41,taz_82,1366
taz_41,taz_83,1220
taz_41,taz_84,1625
taz_41,taz_85,278
taz_41,taz_86,1175
taz_41,taz_87,1240
taz_41,taz_88,615
taz_41,taz_89,1862
taz_41,taz_9,1024
taz_41,taz_91,197
taz_41,taz_92,1980
taz_41,taz_93,1605
taz_41,taz_94,1797
taz_41,taz_95,439
taz_41,taz_96,137
taz_41,taz_97,1272
taz_41,taz_98,1906
taz_41,taz_99,1538
taz_42,taz_0,1152
taz_42,taz_1,1733
taz_42,taz_10,1120
taz_42,taz_100,136
taz_42,taz_101,1607
taz_42,taz_11,273
taz_42,taz_12,184
taz_42,taz_13,1515
taz_42,taz_14,969
taz_42,taz_15,891
taz_42,taz_16,576
taz_42,taz_17,1180
taz_42,taz_18,1937
taz_42,taz_19,1540
taz_42,taz_2,1949
taz_42,taz_20,1092
taz_42,taz_21,111
taz_42,taz_22,1140
taz_42,taz_23,981
taz_42,taz_24,232
taz_42,taz_25,1526
taz_42,taz_26,672
taz_42,taz_27,1601
taz_42,taz_28,1864
taz_42,taz_29,1121
taz_42,taz_3,506
taz_42,taz_30,1811
taz_42,taz_31,1747
taz_42,taz_32,1238
taz_42,taz_33,943
taz_42,taz_34,729
taz_42,taz_35,1581
taz_42,taz_36,645
taz_42,taz_37,1707
taz_42,taz_38,1972
taz_42,taz_39,1909
taz_42,taz_4,388
taz_42,taz_40,1399
taz_42,taz_41,935
taz_42,taz_43,1124
taz_42,taz_44,409
taz_42,taz_45,301
taz_42,taz_46,120
taz_42,taz_47,980
taz_42,taz_48,406
taz_42,taz_49,123
taz_42,taz_5,960
taz_42,taz_50,929
taz_42,taz_51,362
taz_42,taz_52,1
taz_42,taz_53,353
taz_42,taz_54,264
taz_42,taz_55,1455
taz_42,taz_56,1021
taz_42,taz_57,1138
taz_42,taz_58,417
taz_42,taz_59,1062
taz_42,taz_6,227
taz_42,taz_60,1856
taz_42,taz_61,1289
taz_42,taz_62,15
taz_42,taz_63,1061
taz_42,taz_64,4
taz_42,taz_65,1655
taz_42,taz_66,505
taz_42,taz_67,1422
taz_42,taz_68,725
taz_42,taz_69,1103
taz_42,taz_7,635
taz_42,taz_70,723
taz_42,taz_71,1772
taz_42,taz_72,658
taz_42,taz_73,296
taz_42,taz_74,480
taz_42,taz_75,904
taz_42,taz_76,35
taz_42,taz_77,24
taz_42,taz_78,370
taz_42,taz_79,564
taz_42,taz_8,781
taz_42,taz_80,763
taz_42,taz_81,299
taz_42,taz_82,1145
taz_42,taz_83,1777
taz_42,taz_84,1679
taz_42,taz_85,235
taz_42,taz_86,662
taz_42,taz_87,1938
taz_42,taz_88,124
taz_42,taz_89,763
taz_42,taz_9,130
taz_42,taz_91,1078
taz_42,taz_92,14
taz_42,taz_93,1273
taz_42,taz_94,321
taz_42,taz_95,596
taz_42,taz_96,289
taz_42,taz_97,884
taz_42,taz_98,1578
taz_42,taz_99,1123
taz_43,taz_0,192
taz_43,taz_1,806
taz_43,taz_10,825
taz_43,taz_100,1073
taz_43,taz_101,844
taz_43,taz_11,302
taz_43,taz_12,119
taz_43,taz_13,638
taz_43,taz_14,1032
taz_43,taz_15,535
taz_43,taz_16,917
taz_43,taz_17,1480
taz_43,taz_18,613
taz_43,taz_19,238
taz_43,taz_2,621
taz_43,taz_20,863
taz_43,taz_21,1413
taz_43,taz_22,456
taz_43,taz_23,912
taz_43,taz_24,1609
taz_43,taz_25,1377
taz_43,taz_26,730
taz_43,taz_27,1030
taz_43,taz_28,540
taz_43,taz_29,227
taz_43,taz_3,125
taz_43,taz_30,305
taz_43,taz_31,98
taz_43,taz_32,1311
taz_43,taz_33,708
taz_43,taz_34,182
taz_43,taz_35,430
taz_43,taz_36,1541
taz_43,taz_37,752
taz_43,taz_38,1833
taz_43,taz_39,88
taz_43,taz_4,626
taz_43,taz_40,356
taz_43,taz_41,378
taz_43,taz_42,708
taz_43,taz_44,560
taz_43,taz_45,1515
taz_43,taz_46,992
taz_43,taz_47,80
taz_43,taz_48,1628
taz_43,taz_49,1519
taz_43,taz_5,334
taz_43,taz_50,919
taz_43,taz_51,1828
taz_43,taz_52,1887
taz_43,taz_53,29
taz_43,taz_54,1620
taz_43,taz_55,753
taz_43,taz_56,143
taz_43,taz_57,1848
taz_43,taz_58,647
taz_43,taz_59,1574
taz_43,taz_6,1066
taz_43,taz_60,772
taz_43,taz_61,125
taz_43,taz_62,612
taz_43,taz_63,68
taz_43,taz_64,1709
taz_43,taz_65,274
taz_43,taz_66,1104
taz_43,taz_67,722
taz_43,taz_68,376
taz_43,taz_69,1222
taz_43,taz_7,1503
taz_43,taz_70,1973
taz_43,taz_71,1851
taz_43,taz_72,706
taz_43,taz_73,1627
taz_43,taz_74,640
taz_43,taz_75,1152
taz_43,taz_76,1689
taz_43,taz_77,827
taz_43,taz_78,620
taz_43,taz_79,1118
taz_43,taz_8,1745
taz_43,taz_80,1732
taz_43,taz_81,1547
taz_43,taz_82,884
taz_43,taz_83,1366
taz_43,taz_84,821
taz_43,taz_85,1336
taz_43,taz_86,102
taz_43,taz_87,1593
taz_43,taz_88,1051
taz_43,taz_89,998
taz_43,taz_9,778
taz_43,taz_91,708
taz_43,taz_92,145
taz_43,taz_93,662
taz_43,taz_94,1827
taz_43,taz_95,411
taz_43,taz_96,388
taz_43,taz_97,1763
taz_43,taz_98,1788
taz_43,taz_99,209
taz_44,taz_0,453
taz_44,taz_1,1703
taz_44,taz_10,1630
taz_44,taz_100,1939
taz_44,taz_101,324
taz_44,taz_11,356
taz_44,taz_12,1586
taz_44,taz_13,1244
taz_44,taz_14,1596
taz_44,taz_15,697
taz_44,taz_16,139
taz_44,taz_17,918
taz_44,taz_18,1834
taz_44,taz_19,1991
taz_44,taz_2,1668
taz_44,taz_20,1604
taz_44,taz_21,92
taz_44,taz_22,1535
taz_44,taz_23,238
taz_44,taz_24,1267
taz_44,taz_25,422
taz_44,taz_26,1036
taz_44,taz_27,1345
taz_44,taz_28,394
taz_44,taz_29,611
taz_44,taz_3,1634
taz_44,taz_30,704
taz_44,taz_31,1997
taz_44,taz_32,679
taz_44,taz_33,808
taz_44,taz_34,1458
taz_44,taz_35,586
taz_44,taz_36,1640
taz_44,taz_37,475
taz_44,taz_38,350
taz_44,taz_39,665
taz_44,taz_4,599
taz_44,taz_40,1431
taz_44,taz_41,344
taz_44,taz_42,1342
taz_44,taz_43,423
taz_44,taz_45,1786
taz_44,taz_46,1029
taz_44,taz_47,968
taz_44,taz_48,1884
taz_44,taz_49,1109
taz_44,taz_5,364
taz_44,taz_50,1258
taz_44,taz_51,1319
taz_44,taz_52,641
taz_44,taz_53,251
taz_44,taz_54,1327
taz_44,taz_55,1879
taz_44,taz_56,864
taz_44,taz_57,1596
taz_44,taz_58,69
taz_44,taz_59,1661
taz_44,taz_6,44
taz_44,taz_60,642
taz_44,taz_61,108
taz_44,taz_62,449
taz_44,taz_63,1972
taz_44,taz_64,1527
taz_44,taz_65,710
taz_44,taz_66,868
taz_44,taz_67,845
taz_44,taz_68,1577
taz_44,taz_69,1496
taz_44,taz_7,824
taz_44,taz_70,637
taz_44,taz_71,1052
taz_44,taz_72,1633
taz_44,taz_73,351
taz_44,taz_74,1295
taz_44,taz_75,138
taz_44,taz_76,146
taz_44,taz_77,912
taz_44,taz_78,96
taz_44,taz_79,1523
taz_44,taz_8,1951
taz_44,taz_80,877
taz_44,taz_81,90
taz_44,taz_82,1053
taz_44,taz_83,1611
taz_44,taz_84,253
taz_44,taz_85,573
taz_44,taz_86,1809
taz_44,taz_87,1011
taz_44,taz_88,438
taz_44,taz_89,1312
taz_44,taz_9,1182
taz_44,taz_91,1019
taz_44,taz_92,332
taz_44,taz_93,1818
taz_44,taz_94,1140
taz_44,taz_95,1078
taz_44,taz_96,1858
taz_44,taz_97,1480
taz_44,taz_98,1217
taz_44,taz_99,109
taz_45,taz_0,1595
taz_45,taz_1,1979
taz_45,taz_10,911
taz_45,taz_100,1582
taz_45,taz_101,722
taz_45,taz_11,1492
taz_45,taz_12,1858
taz_45,taz_13,1067
taz_45,taz_14,578
taz_45,taz_15,42
taz_45,taz_16,937
taz_45,taz_17,1246
taz_45,taz_18,1071
taz_45,taz_19,797
taz_45,taz_2,1476
taz_45,taz_20,1691
taz_45,taz_21,1462
taz_45,taz_22,373
taz_45,taz_23,1923
taz_45,taz_24,68
taz_45,taz_25,939
taz_45,taz_26,1840
taz_45,taz_27,928
taz_45,taz_28,1833
taz_45,taz_29,904
taz_45,taz_3,1909
taz_45,taz_30,877
taz_45,taz_31,1543
taz_45,taz_32,1763
taz_45,taz_33,443
taz_45,taz_34,1796
taz_45,taz_35,923
taz_45,taz_36,1247
taz_45,taz_37,1535
taz_45,taz_38,419
taz_45,taz_39,1339
taz_45,taz_4,792
taz_45,taz_40,1929
taz_45,taz_41,243
taz_45,taz_42,1125
taz_45,taz_43,842
taz_45,taz_44,1000
taz_45,taz_46,1062
taz_45,taz_47,678
taz_45,taz_48,301
taz_45,taz_49,89
taz_45,taz_5,447
taz_45,taz_50,1083
taz_45,taz_51,839
taz_45,taz_52,765
taz_45,taz_53,1558
taz_45,taz_54,1041
taz_45,taz_55,631
taz_45,taz_56,1906
taz_45,taz_57,812
taz_45,taz_58,1087
taz_45,taz_59,943
taz_45,taz_6,1659
taz_45,taz_60,1313
taz_45,taz_61,1058
taz_45,taz_62,41
taz_45,taz_63,994
taz_45,taz_64,1712
taz_45,taz_65,1741
taz_45,taz_66,767
taz_45,taz_67,1700
taz_45,taz_68,288
taz_45,taz_69,377
taz_45,taz_7,485
taz_45,taz_70,932
taz_45,taz_71,408
taz_45,taz_72,205
taz_45,taz_73,1032
taz_45,taz_74,1754
taz_45,taz_75,1430
taz_45,taz_76,939
taz_45,taz_77,18
taz_45,taz_78,134
taz_45,taz_79,1024
taz_45,taz_8,384
taz_45,taz_80,476
taz_45,taz_81,55
taz_45,taz_82,229
taz_45,taz_83,736
taz_45,taz_84,323
taz_45,taz_85,786
taz_45,taz_86,157
taz_45,taz_87,1497
taz_45,taz_88,980
taz_45,taz_89,1001
taz_45,taz_9,1738
taz_45,taz_91,1467
taz_45,taz_92,1493
taz_45,taz_93,1044
taz_45,taz_94,1007
taz_45,taz_95,3
taz_45,taz_96,1114
taz_45,taz_97,1882
taz_45,taz_98,1477
taz_45,taz_99,1830
taz_46,taz_0,1632
taz_46,taz_1,1911
taz_46,taz_10,12
taz_46,taz_100,343
taz_46,taz_101,230
taz_46,taz_11,861
taz_46,taz_12,1814
taz_46,taz_13,1766
taz_46,taz_14,504
taz_46,taz_15,912
taz_46,taz_16,1527
taz_46,taz_17,1181
taz_46,taz_18,703
taz_46,taz_19,1578
taz_46,taz_2,93
taz_46,taz_20,942
taz_46,taz_21,1946
taz_46,taz_22,305
taz_46,taz_23,1170
taz_46,taz_24,112
taz_46,taz_25,937
taz_46,taz_26,154
taz_46,taz_27,655
taz_46,taz_28,659
taz_46,taz_29,1203
taz_46,taz_3,461
taz_46,taz_30,2
taz_46,taz_31,1375
taz_46,taz_32,1160
taz_46,taz_33,445
taz_46,taz_34,1328
taz_46,taz_35,88
taz_46,taz_36,1903
taz_46,taz_37,703
taz_46,taz_38,1909
taz_46,taz_39,459
taz_46,taz_4,22
taz_46,taz_40,1407
taz_46,taz_41,710
taz_46,taz_42,1282
taz_46,taz_43,892
taz_46,taz_44,286
taz_46,taz_45,721
taz_46,taz_47,1441
taz_46,taz_48,1774
taz_46,taz_49,1329
taz_46,taz_5,1899
taz_46,taz_50,597
taz_46,taz_51,1665
taz_46,taz_52,561
taz_46,taz_53,1977
taz_46,taz_54,1273
taz_46,taz_55,138
taz_46,taz_56,137
taz_46,taz_57,1705
taz_46,taz_58,1324
taz_46,taz_59,1305
taz_46,taz_6,1190
taz_46,taz_60,1593
taz_46,taz_61,1353
taz_46,taz_62,1549
taz_46,taz_63,1352
taz_46,taz_64,1769
taz_46,taz_65,260
taz_46,taz_66,1865
taz_46,taz_67,794
taz_46,taz_68,176
taz_46,taz_69,1224
taz_46,taz_7,1403
taz_46,taz_70,1855
taz_46,taz_71,1280
taz_46,taz_72,1979
taz_46,taz_73,106
taz_46,taz_74,1087
taz_46,taz_75,511
taz_46,taz_76,1670
taz_46,taz_77,1341
taz_46,taz_78,872
taz_46,taz_79,248
taz_46,taz_8,446
taz_46,taz_80,1810
taz_46,taz_81,1038
taz_46,taz_82,625
taz_46,taz_83,1171
taz_46,taz_84,1592
taz_46,taz_85,1648
taz_46,taz_86,287
taz_46,taz_87,1626
taz_46,taz_88,417
taz_46,taz_89,253
taz_46,taz_9,1676
taz_46,taz_91,1366
taz_46,taz_92,769
taz_46,taz_93,925
taz_46,taz_94,1383
taz_46,taz_95,1939
taz_46,taz_96,1933
taz_46,taz_97,1131
taz_46,taz_98,749
taz_46,taz_99,504
taz_47,taz_0,480
taz_47,taz_1,357
taz_47,taz_10,761
taz_47,taz_100,1772
taz_47,taz_101,714
taz_47,taz_11,607
taz_47,taz_12,313
taz_47,taz_13,138
taz_47,taz_14,1939
taz_47,taz_15,1884
taz_47,taz_16,51
taz_47,taz_17,403
taz_47,taz_18,903
taz_47,taz_19,376
taz_47,taz_2,675
taz_47,taz_20,1900
taz_47,taz_21,1389
taz_47,taz_22,50
taz_47,taz_23,1291
taz_47,taz_24,190
taz_47,taz_25,1237
taz_47,taz_26,459
taz_47,taz_27,147
taz_47,taz_28,339
taz_47,taz_29,658
taz_47,taz_3,158
taz_47,taz_30,92
taz_47,taz_31,403
taz_47,taz_32,363
taz_47,taz_33,91
taz_47,taz_34,1680
taz_47,taz_35,766
taz_47,taz_36,669
taz_47,taz_37,602
taz_47,taz_38,1
taz_47,taz_39,1583
taz_47,taz_4,107
taz_47,taz_40,1698
taz_47,taz_41,1981
taz_47,taz_42,1802
taz_47,taz_43,624
taz_47,taz_44,1507
taz_47,taz_45,1073
taz_47,taz_46,1168
taz_47,taz_48,1274
taz_47,taz_49,1640
taz_47,taz_5,1824
taz_47,taz_50,8
taz_47,taz_51,865
taz_47,taz_52,1387
taz_47,taz_53,1248
taz_47,taz_54,1264
taz_47,taz_55,1293
taz_47,taz_56,932
taz_47,taz_57,46
taz_47,taz_58,995
taz_47,taz_59,1872
taz_47,taz_6,1481
taz_47,taz_60,574
taz_47,taz_61,786
taz_47,taz_62,1415
taz_47,taz_63,931
taz_47,taz_64,705
taz_47,taz_65,1868
taz_47,taz_66,1748
taz_47,taz_67,873
taz_47,taz_68,747
taz_47,taz_69,782
taz_47,taz_7,1092
taz_47,taz_70,1294
taz_47,taz_71,290
taz_47,taz_72,1636
taz_47,taz_73,794
taz_47,taz_74,1143
taz_47,taz_75,1122
taz_47,taz_76,705
taz_47,taz_77,1329
taz_47,taz_78,41
taz_47,taz_79,1236
taz_47,taz_8,713
taz_47,taz_80,1006
taz_47,taz_81,1194
taz_47,taz_82,752
taz_47,taz_83,115
taz_47,taz_84,1914
taz_47,taz_85,556
taz_47,taz_86,585
taz_47,taz_87,245
taz_47,taz_88,919
taz_47,taz_89,995
taz_47,taz_9,1005
taz_47,taz_91,1827
taz_47,taz_92,1151
taz_47,taz_93,1859
taz_47,taz_94,556
taz_47,taz_95,1007
taz_47,taz_96,442
taz_47,taz_97,342
taz_47,taz_98,938
taz_47,taz_99,1015
taz_48,taz_0,579
taz_48,taz_1,1298
taz_48,taz_10,790
taz_48,taz_100,327
taz_48,taz_101,59
taz_48,taz_11,259
taz_48,taz_12,1274
taz_48,taz_13,1111
taz_48,taz_14,318
taz_48,taz_15,1615
taz_48,taz_16,1979
taz_48,taz_17,1092
taz_48,taz_18,1586
taz_48,taz_19,1622
taz_48,taz_2,847
taz_48,taz_20,1408
taz_48,taz_21,1485
taz_48,taz_22,1149
taz_48,taz_23,1975
taz_48,taz_24,234
taz_48,taz_25,10
taz_48,taz_26,1237
taz_48,taz_27,362
taz_48,taz_28,1673
taz_48,taz_29,1658
taz_48,taz_3,397
taz_48,taz_30,651
taz_48,taz_31,202
taz_48,taz_32,1353
taz_48,taz_33,1810
taz_48,taz_34,1815
taz_48,taz_35,554
taz_48,taz_36,704
taz_48,taz_37,1161
taz_48,taz_38,232
taz_48,taz_39,1548
taz_48,taz_4,1619
taz_48,taz_40,1800
taz_48,taz_41,998
taz_48,taz_42,1589
taz_48,taz_43,1226
taz_48,taz_44,1103
taz_48,taz_45,1239
taz_48,taz_46,380
taz_48,taz_47,1476
taz_48,taz_49,1060
taz_48,taz_5,385
taz_48,taz_50,1559
taz_48,taz_51,1000
taz_48,taz_52,991
taz_48,taz_53,190
taz_48,taz_54,1312
taz_48,taz_55,1149
taz_48,taz_56,136
taz_48,taz_57,401
taz_48,taz_58,1214
taz_48,taz_59,1657
taz_48,taz_6,130
taz_48,taz_60,1933
taz_48,taz_61,565
taz_48,taz_62,1019
taz_48,taz_63,1972
taz_48,taz_64,1192
taz_48,taz_65,973
taz_48,taz_66,1536
taz_48,taz_67,1790
taz_48,taz_68,443
taz_48,taz_69,247
taz_48,taz_7,894
taz_48,taz_70,1702
taz_48,taz_71,1192
taz_48,taz_72,919
taz_48,taz_73,361
taz_48,taz_74,1713
taz_48,taz_75,1812
taz_48,taz_76,568
taz_48,taz_77,1528
taz_48,taz_78,1641
taz_48,taz_79,1540
taz_48,taz_8,278
taz_48,taz_80,1178
taz_48,taz_81,1258
taz_48,taz_82,286
taz_48,taz_83,261
taz_48,taz_84,983
taz_48,taz_85,1088
taz_48,taz_86,1384
taz_48,taz_87,981
taz_48,taz_88,1904
taz_48,taz_89,734
taz_48,taz_9,842
taz_48,taz_91,957
taz_48,taz_92,1541
taz_48,taz_93,346
taz_48,taz_94,1986
taz_48,taz_95,385
taz_48,taz_96,1392
taz_48,taz_97,1149
taz_48,taz_98,1905
taz_48,taz_99,886
taz_49,taz_0,1234
taz_49,taz_1,1755
taz_49,taz_10,1332
taz_49,taz_100,1589
taz_49,taz_101,310
taz_49,taz_11,1697
taz_49,taz_12,753
taz_49,taz_13,246
taz_49,taz_14,910
taz_49,taz_15,1924
taz_49,taz_16,870
taz_49,taz_17,464
taz_49,taz_18,1840
taz_49,taz_19,490
taz_49,taz_2,757
taz_49,taz_20,1876
taz_49,taz_21,1796
taz_49,taz_22,1679
taz_49,taz_23,84
taz_49,taz_24,1495
taz_49,taz_25,870
taz_49,taz_26,1827
taz_49,taz_27,1860
taz_49,taz_28,371
taz_49,taz_29,1762
taz_49,taz_3,231
taz_49,taz_30,878
taz_49,taz_31,1409
taz_49,taz_32,1996
taz_49,taz_33,948
taz_49,taz_34,419
taz_49,taz_35,1892
taz_49,taz_36,1790
taz_49,taz_37,1327
taz_49,taz_38,1785
taz_49,taz_39,1859
taz_49,taz_4,589
taz_49,taz_40,1823
taz_49,taz_41,1594
taz_49,taz_42,303
taz_49,taz_43,1791
taz_49,taz_44,1032
taz_49,taz_45,1394
taz_49,taz_46,959
taz_49,taz_47,665
taz_49,taz_48,169
taz_49,taz_5,1806
taz_49,taz_50,1519
taz_49,taz_51,548
taz_49,taz_52,1089
taz_49,taz_53,678
taz_49,taz_54,828
taz_49,taz_55,1441
taz_49,taz_56,1943
taz_49,taz_57,1214
taz_49,taz_58,1940
taz_49,taz_59,1131
taz_49,taz_6,745
taz_49,taz_60,1445
taz_49,taz_61,458
taz_49,taz_62,799
taz_49,taz_63,1077
taz_49,taz_64,1255
taz_49,taz_65,101
taz_49,taz_66,107
taz_49,taz_67,1733
taz_49,taz_68,1737
taz_49,taz_69,1690
taz_49,taz_7,1120
taz_49,taz_70,961
taz_49,taz_71,1205
taz_49,taz_72,1787
taz_49,taz_73,17
taz_49,taz_74,1351
taz_49,taz_75,1172
taz_49,taz_76,1284
taz_49,taz_77,1944
taz_49,taz_78,1367
taz_49,taz_79,873
taz_49,taz_8,1888
taz_49,taz_80,1165
taz_49,taz_81,22
taz_49,taz_82,1777
taz_49,taz_83,1454
taz_49,taz_84,477
taz_49,taz_85,1993
taz_49,taz_86,327
taz_49,taz_87,824
taz_49,taz_88,126
taz_49,taz_89,1034
taz_49,taz_9,730
taz_49,taz_91,1322
taz_49,taz_92,180
taz_49,taz_93,863
taz_49,taz_94,800
taz_49,taz_95,855
taz_49,taz_96,626
taz_49,taz_97,1114
taz_49,taz_98,915
taz_49,taz_99,1398
taz_5,taz_0,84
taz_5,taz_1,1862
taz_5,taz_10,676
taz_5,taz_100,1876
taz_5,taz_101,136
taz_5,taz_11,511
taz_5,taz_12,718
taz_5,taz_13,1777
taz_5,taz_14,628
taz_5,taz_15,1940
taz_5,taz_16,710
taz_5,taz_17,1539
